2021-07-28 06:48:16 - Epoch: 0, Step: 10/396, Avg Loss: 15.9381, Avg Regression Loss 5.9124, Avg Classification Loss: 10.0257
2021-07-28 07:06:35 - Epoch: 0, Validation Loss: 4.6175, Validation Regression Loss 1.8389, Validation Classification Loss: 2.7786
2021-07-28 07:06:35 - Saved model models/mb1-ssd-Epoch-0-Loss-4.617471131411466.pth
2021-07-28 07:07:11 - Epoch: 1, Step: 10/396, Avg Loss: 6.7109, Avg Regression Loss 3.3151, Avg Classification Loss: 3.3958
2021-07-28 07:07:45 - Epoch: 1, Step: 20/396, Avg Loss: 5.6762, Avg Regression Loss 2.3637, Avg Classification Loss: 3.3125
2021-07-28 07:08:11 - Epoch: 1, Step: 30/396, Avg Loss: 5.7204, Avg Regression Loss 2.6129, Avg Classification Loss: 3.1074
2021-07-28 07:08:34 - Epoch: 1, Step: 40/396, Avg Loss: 6.8299, Avg Regression Loss 3.1456, Avg Classification Loss: 3.6844
2021-07-28 07:08:53 - Epoch: 1, Step: 50/396, Avg Loss: 5.9446, Avg Regression Loss 2.4188, Avg Classification Loss: 3.5257
2021-07-28 07:09:09 - Epoch: 1, Step: 60/396, Avg Loss: 7.1492, Avg Regression Loss 3.6368, Avg Classification Loss: 3.5124
2021-07-28 07:09:34 - Epoch: 1, Step: 70/396, Avg Loss: 7.4722, Avg Regression Loss 3.5714, Avg Classification Loss: 3.9008
2021-07-28 07:09:50 - Epoch: 1, Step: 80/396, Avg Loss: 6.6618, Avg Regression Loss 2.8451, Avg Classification Loss: 3.8166
2021-07-28 07:10:13 - Epoch: 1, Step: 90/396, Avg Loss: 6.7420, Avg Regression Loss 2.8931, Avg Classification Loss: 3.8489
2021-07-28 07:10:39 - Epoch: 1, Step: 100/396, Avg Loss: 5.8783, Avg Regression Loss 2.5104, Avg Classification Loss: 3.3679
2021-07-28 07:11:36 - Epoch: 1, Step: 110/396, Avg Loss: 5.6593, Avg Regression Loss 2.1625, Avg Classification Loss: 3.4968
2021-07-28 07:11:51 - Epoch: 1, Step: 120/396, Avg Loss: 6.9218, Avg Regression Loss 3.5423, Avg Classification Loss: 3.3796
2021-07-28 07:12:03 - Epoch: 1, Step: 130/396, Avg Loss: 6.2223, Avg Regression Loss 2.9107, Avg Classification Loss: 3.3116
2021-07-28 07:12:10 - Epoch: 1, Step: 140/396, Avg Loss: 5.9499, Avg Regression Loss 2.5822, Avg Classification Loss: 3.3677
2021-07-28 07:12:18 - Epoch: 1, Step: 150/396, Avg Loss: 5.9248, Avg Regression Loss 2.8726, Avg Classification Loss: 3.0521
2021-07-28 07:12:39 - Epoch: 1, Step: 160/396, Avg Loss: 6.4233, Avg Regression Loss 3.2079, Avg Classification Loss: 3.2153
2021-07-28 07:13:10 - Epoch: 1, Step: 170/396, Avg Loss: 6.0696, Avg Regression Loss 2.9180, Avg Classification Loss: 3.1517
2021-07-28 07:13:36 - Epoch: 1, Step: 180/396, Avg Loss: 6.4829, Avg Regression Loss 3.0038, Avg Classification Loss: 3.4791
2021-07-28 07:14:07 - Epoch: 1, Step: 190/396, Avg Loss: 5.8263, Avg Regression Loss 2.5727, Avg Classification Loss: 3.2536
2021-07-28 07:14:37 - Epoch: 1, Step: 200/396, Avg Loss: 6.3818, Avg Regression Loss 2.9450, Avg Classification Loss: 3.4369
2021-07-28 07:14:54 - Epoch: 1, Step: 210/396, Avg Loss: 5.4631, Avg Regression Loss 2.2655, Avg Classification Loss: 3.1976
2021-07-28 07:15:18 - Epoch: 1, Step: 220/396, Avg Loss: 5.4557, Avg Regression Loss 2.4497, Avg Classification Loss: 3.0061
2021-07-28 07:15:29 - Epoch: 1, Step: 230/396, Avg Loss: 5.9442, Avg Regression Loss 2.7123, Avg Classification Loss: 3.2318
2021-07-28 07:15:55 - Epoch: 1, Step: 240/396, Avg Loss: 5.3492, Avg Regression Loss 2.1595, Avg Classification Loss: 3.1897
2021-07-28 07:16:12 - Epoch: 1, Step: 250/396, Avg Loss: 5.8601, Avg Regression Loss 2.3606, Avg Classification Loss: 3.4995
2021-07-28 07:16:41 - Epoch: 1, Step: 260/396, Avg Loss: 5.9121, Avg Regression Loss 2.3444, Avg Classification Loss: 3.5677
2021-07-28 07:17:08 - Epoch: 1, Step: 270/396, Avg Loss: 6.4437, Avg Regression Loss 2.6917, Avg Classification Loss: 3.7521
2021-07-28 07:17:36 - Epoch: 1, Step: 280/396, Avg Loss: 6.3877, Avg Regression Loss 2.9104, Avg Classification Loss: 3.4773
2021-07-28 07:18:02 - Epoch: 1, Step: 290/396, Avg Loss: 6.4776, Avg Regression Loss 3.1997, Avg Classification Loss: 3.2780
2021-07-28 07:18:26 - Epoch: 1, Step: 300/396, Avg Loss: 4.8222, Avg Regression Loss 1.8541, Avg Classification Loss: 2.9681
2021-07-28 07:18:56 - Epoch: 1, Step: 310/396, Avg Loss: 5.5591, Avg Regression Loss 2.5105, Avg Classification Loss: 3.0487
2021-07-28 07:19:14 - Epoch: 1, Step: 320/396, Avg Loss: 5.3279, Avg Regression Loss 2.3451, Avg Classification Loss: 2.9828
2021-07-28 07:19:37 - Epoch: 1, Step: 330/396, Avg Loss: 5.1942, Avg Regression Loss 2.0824, Avg Classification Loss: 3.1118
2021-07-28 07:19:52 - Epoch: 1, Step: 340/396, Avg Loss: 6.5431, Avg Regression Loss 3.0302, Avg Classification Loss: 3.5129
2021-07-28 07:20:17 - Epoch: 1, Step: 350/396, Avg Loss: 6.4928, Avg Regression Loss 3.0825, Avg Classification Loss: 3.4104
2021-07-28 07:20:49 - Epoch: 1, Step: 360/396, Avg Loss: 5.1570, Avg Regression Loss 2.1121, Avg Classification Loss: 3.0449
2021-07-28 07:21:15 - Epoch: 1, Step: 370/396, Avg Loss: 5.8702, Avg Regression Loss 2.7019, Avg Classification Loss: 3.1682
2021-07-28 07:21:41 - Epoch: 1, Step: 380/396, Avg Loss: 5.8431, Avg Regression Loss 2.5038, Avg Classification Loss: 3.3393
2021-07-28 07:22:01 - Epoch: 1, Step: 390/396, Avg Loss: 5.0899, Avg Regression Loss 2.1077, Avg Classification Loss: 2.9822
2021-07-28 07:23:18 - Epoch: 1, Validation Loss: 4.3859, Validation Regression Loss 1.6449, Validation Classification Loss: 2.7411
2021-07-28 07:23:19 - Saved model models/mb1-ssd-Epoch-1-Loss-4.385930437030214.pth
2021-07-28 07:23:28 - Epoch: 2, Step: 10/396, Avg Loss: 6.7895, Avg Regression Loss 3.2525, Avg Classification Loss: 3.5370
2021-07-28 07:23:35 - Epoch: 2, Step: 20/396, Avg Loss: 5.0026, Avg Regression Loss 2.0467, Avg Classification Loss: 2.9558
2021-07-28 07:23:43 - Epoch: 2, Step: 30/396, Avg Loss: 5.8699, Avg Regression Loss 2.6892, Avg Classification Loss: 3.1807
2021-07-28 07:23:50 - Epoch: 2, Step: 40/396, Avg Loss: 5.1311, Avg Regression Loss 2.0861, Avg Classification Loss: 3.0450
2021-07-28 07:23:58 - Epoch: 2, Step: 50/396, Avg Loss: 6.6814, Avg Regression Loss 2.4448, Avg Classification Loss: 4.2365
2021-07-28 07:24:05 - Epoch: 2, Step: 60/396, Avg Loss: 6.2076, Avg Regression Loss 2.5037, Avg Classification Loss: 3.7039
2021-07-28 07:24:13 - Epoch: 2, Step: 70/396, Avg Loss: 5.9636, Avg Regression Loss 2.5867, Avg Classification Loss: 3.3769
2021-07-28 07:24:20 - Epoch: 2, Step: 80/396, Avg Loss: 5.1645, Avg Regression Loss 2.1585, Avg Classification Loss: 3.0060
2021-07-28 07:24:28 - Epoch: 2, Step: 90/396, Avg Loss: 4.8309, Avg Regression Loss 1.8033, Avg Classification Loss: 3.0276
2021-07-28 07:24:36 - Epoch: 2, Step: 100/396, Avg Loss: 5.5973, Avg Regression Loss 2.5588, Avg Classification Loss: 3.0384
2021-07-28 07:24:44 - Epoch: 2, Step: 110/396, Avg Loss: 6.5738, Avg Regression Loss 3.4637, Avg Classification Loss: 3.1101
2021-07-28 07:24:51 - Epoch: 2, Step: 120/396, Avg Loss: 6.5068, Avg Regression Loss 3.0192, Avg Classification Loss: 3.4877
2021-07-28 07:24:59 - Epoch: 2, Step: 130/396, Avg Loss: 6.4351, Avg Regression Loss 2.8699, Avg Classification Loss: 3.5652
2021-07-28 07:25:06 - Epoch: 2, Step: 140/396, Avg Loss: 6.3046, Avg Regression Loss 2.9403, Avg Classification Loss: 3.3643
2021-07-28 07:25:14 - Epoch: 2, Step: 150/396, Avg Loss: 5.1364, Avg Regression Loss 2.1244, Avg Classification Loss: 3.0120
2021-07-28 07:25:22 - Epoch: 2, Step: 160/396, Avg Loss: 5.9344, Avg Regression Loss 2.6402, Avg Classification Loss: 3.2942
2021-07-28 07:25:29 - Epoch: 2, Step: 170/396, Avg Loss: 6.9844, Avg Regression Loss 3.3175, Avg Classification Loss: 3.6669
2021-07-28 07:25:37 - Epoch: 2, Step: 180/396, Avg Loss: 5.5321, Avg Regression Loss 2.2682, Avg Classification Loss: 3.2639
2021-07-28 07:25:44 - Epoch: 2, Step: 190/396, Avg Loss: 5.6450, Avg Regression Loss 2.3488, Avg Classification Loss: 3.2963
2021-07-28 07:25:52 - Epoch: 2, Step: 200/396, Avg Loss: 5.4911, Avg Regression Loss 2.3664, Avg Classification Loss: 3.1247
2021-07-28 07:25:59 - Epoch: 2, Step: 210/396, Avg Loss: 5.6394, Avg Regression Loss 2.1553, Avg Classification Loss: 3.4842
2021-07-28 07:26:07 - Epoch: 2, Step: 220/396, Avg Loss: 5.5336, Avg Regression Loss 2.2901, Avg Classification Loss: 3.2435
2021-07-28 07:26:15 - Epoch: 2, Step: 230/396, Avg Loss: 7.1972, Avg Regression Loss 3.9074, Avg Classification Loss: 3.2897
2021-07-28 07:26:22 - Epoch: 2, Step: 240/396, Avg Loss: 5.8146, Avg Regression Loss 2.7078, Avg Classification Loss: 3.1069
2021-07-28 07:26:30 - Epoch: 2, Step: 250/396, Avg Loss: 5.6955, Avg Regression Loss 2.7894, Avg Classification Loss: 2.9061
2021-07-28 07:26:37 - Epoch: 2, Step: 260/396, Avg Loss: 6.2110, Avg Regression Loss 2.9642, Avg Classification Loss: 3.2468
2021-07-28 07:26:45 - Epoch: 2, Step: 270/396, Avg Loss: 5.4862, Avg Regression Loss 2.6299, Avg Classification Loss: 2.8564
2021-07-28 07:26:53 - Epoch: 2, Step: 280/396, Avg Loss: 6.2461, Avg Regression Loss 3.2414, Avg Classification Loss: 3.0047
2021-07-28 07:36:43 - Epoch: 2, Step: 290/396, Avg Loss: 6.8754, Avg Regression Loss 3.5090, Avg Classification Loss: 3.3665
2021-07-28 07:36:50 - Epoch: 2, Step: 300/396, Avg Loss: 6.8160, Avg Regression Loss 3.6024, Avg Classification Loss: 3.2136
2021-07-28 07:36:58 - Epoch: 2, Step: 310/396, Avg Loss: 5.4591, Avg Regression Loss 2.2296, Avg Classification Loss: 3.2295
2021-07-28 07:37:05 - Epoch: 2, Step: 320/396, Avg Loss: 4.9658, Avg Regression Loss 2.1621, Avg Classification Loss: 2.8037
2021-07-28 07:37:13 - Epoch: 2, Step: 330/396, Avg Loss: 5.7792, Avg Regression Loss 2.3447, Avg Classification Loss: 3.4345
2021-07-28 07:37:33 - Epoch: 2, Step: 340/396, Avg Loss: 4.8469, Avg Regression Loss 1.7309, Avg Classification Loss: 3.1160
2021-07-28 07:37:56 - Epoch: 2, Step: 350/396, Avg Loss: 6.5527, Avg Regression Loss 3.2713, Avg Classification Loss: 3.2814
2021-07-28 07:38:25 - Epoch: 2, Step: 360/396, Avg Loss: 5.1378, Avg Regression Loss 2.2107, Avg Classification Loss: 2.9271
2021-07-28 07:38:53 - Epoch: 2, Step: 370/396, Avg Loss: 4.9429, Avg Regression Loss 1.9869, Avg Classification Loss: 2.9560
2021-07-28 07:39:19 - Epoch: 2, Step: 380/396, Avg Loss: 5.5733, Avg Regression Loss 2.0856, Avg Classification Loss: 3.4877
2021-07-28 07:39:45 - Epoch: 2, Step: 390/396, Avg Loss: 4.7413, Avg Regression Loss 1.9848, Avg Classification Loss: 2.7565
2021-07-28 07:41:20 - Epoch: 2, Validation Loss: 4.5255, Validation Regression Loss 1.7981, Validation Classification Loss: 2.7274
2021-07-28 07:41:20 - Saved model models/mb1-ssd-Epoch-2-Loss-4.525482221083208.pth
2021-07-28 07:41:30 - Epoch: 3, Step: 10/396, Avg Loss: 6.2684, Avg Regression Loss 2.7814, Avg Classification Loss: 3.4870
2021-07-28 07:41:38 - Epoch: 3, Step: 20/396, Avg Loss: 5.5821, Avg Regression Loss 2.4244, Avg Classification Loss: 3.1577
2021-07-28 07:41:45 - Epoch: 3, Step: 30/396, Avg Loss: 5.1191, Avg Regression Loss 2.1338, Avg Classification Loss: 2.9853
2021-07-28 07:41:53 - Epoch: 3, Step: 40/396, Avg Loss: 5.7752, Avg Regression Loss 2.5545, Avg Classification Loss: 3.2206
2021-07-28 07:42:07 - Epoch: 3, Step: 50/396, Avg Loss: 5.4061, Avg Regression Loss 2.1759, Avg Classification Loss: 3.2302
2021-07-28 07:42:14 - Epoch: 3, Step: 60/396, Avg Loss: 6.2157, Avg Regression Loss 2.4242, Avg Classification Loss: 3.7914
2021-07-28 07:42:30 - Epoch: 3, Step: 70/396, Avg Loss: 5.8696, Avg Regression Loss 2.6608, Avg Classification Loss: 3.2089
2021-07-28 07:42:59 - Epoch: 3, Step: 80/396, Avg Loss: 5.1788, Avg Regression Loss 2.0376, Avg Classification Loss: 3.1412
2021-07-28 07:43:27 - Epoch: 3, Step: 90/396, Avg Loss: 5.1275, Avg Regression Loss 2.2481, Avg Classification Loss: 2.8794
2021-07-28 07:43:52 - Epoch: 3, Step: 100/396, Avg Loss: 4.9375, Avg Regression Loss 1.8946, Avg Classification Loss: 3.0429
2021-07-28 07:44:16 - Epoch: 3, Step: 110/396, Avg Loss: 5.5678, Avg Regression Loss 2.5303, Avg Classification Loss: 3.0374
2021-07-28 07:44:31 - Epoch: 3, Step: 120/396, Avg Loss: 6.1004, Avg Regression Loss 2.7888, Avg Classification Loss: 3.3116
2021-07-28 07:44:52 - Epoch: 3, Step: 130/396, Avg Loss: 4.7882, Avg Regression Loss 2.0611, Avg Classification Loss: 2.7271
2021-07-28 07:45:08 - Epoch: 3, Step: 140/396, Avg Loss: 6.1945, Avg Regression Loss 2.7784, Avg Classification Loss: 3.4161
2021-07-28 07:45:28 - Epoch: 3, Step: 150/396, Avg Loss: 6.3153, Avg Regression Loss 2.9659, Avg Classification Loss: 3.3494
2021-07-28 07:45:45 - Epoch: 3, Step: 160/396, Avg Loss: 6.1953, Avg Regression Loss 2.6954, Avg Classification Loss: 3.5000
2021-07-28 07:46:15 - Epoch: 3, Step: 170/396, Avg Loss: 5.0992, Avg Regression Loss 2.2965, Avg Classification Loss: 2.8027
2021-07-28 07:46:45 - Epoch: 3, Step: 180/396, Avg Loss: 6.4688, Avg Regression Loss 3.0595, Avg Classification Loss: 3.4093
2021-07-28 07:47:02 - Epoch: 3, Step: 190/396, Avg Loss: 4.9397, Avg Regression Loss 2.0032, Avg Classification Loss: 2.9365
2021-07-28 07:47:18 - Epoch: 3, Step: 200/396, Avg Loss: 5.4143, Avg Regression Loss 2.3434, Avg Classification Loss: 3.0709
2021-07-28 07:47:33 - Epoch: 3, Step: 210/396, Avg Loss: 5.2530, Avg Regression Loss 2.2849, Avg Classification Loss: 2.9681
2021-07-28 07:47:50 - Epoch: 3, Step: 220/396, Avg Loss: 6.0077, Avg Regression Loss 2.5360, Avg Classification Loss: 3.4717
2021-07-28 07:48:08 - Epoch: 3, Step: 230/396, Avg Loss: 6.5074, Avg Regression Loss 2.8441, Avg Classification Loss: 3.6634
2021-07-28 07:48:31 - Epoch: 3, Step: 240/396, Avg Loss: 5.1939, Avg Regression Loss 2.3082, Avg Classification Loss: 2.8857
2021-07-28 07:48:58 - Epoch: 3, Step: 250/396, Avg Loss: 4.6828, Avg Regression Loss 1.9344, Avg Classification Loss: 2.7484
2021-07-28 07:49:28 - Epoch: 3, Step: 260/396, Avg Loss: 4.7577, Avg Regression Loss 2.0860, Avg Classification Loss: 2.6718
2021-07-28 07:49:42 - Epoch: 3, Step: 270/396, Avg Loss: 5.8888, Avg Regression Loss 2.6776, Avg Classification Loss: 3.2112
2021-07-28 07:50:07 - Epoch: 3, Step: 280/396, Avg Loss: 6.3248, Avg Regression Loss 3.1061, Avg Classification Loss: 3.2187
2021-07-28 07:50:32 - Epoch: 3, Step: 290/396, Avg Loss: 5.1518, Avg Regression Loss 2.1601, Avg Classification Loss: 2.9917
2021-07-28 07:51:02 - Epoch: 3, Step: 300/396, Avg Loss: 5.1808, Avg Regression Loss 2.1243, Avg Classification Loss: 3.0564
2021-07-28 07:51:27 - Epoch: 3, Step: 310/396, Avg Loss: 6.1227, Avg Regression Loss 3.0052, Avg Classification Loss: 3.1175
2021-07-28 07:51:52 - Epoch: 3, Step: 320/396, Avg Loss: 5.8462, Avg Regression Loss 2.5913, Avg Classification Loss: 3.2549
2021-07-28 07:52:14 - Epoch: 3, Step: 330/396, Avg Loss: 5.7539, Avg Regression Loss 2.6869, Avg Classification Loss: 3.0670
2021-07-28 07:52:40 - Epoch: 3, Step: 340/396, Avg Loss: 5.0464, Avg Regression Loss 2.0494, Avg Classification Loss: 2.9970
2021-07-28 07:53:11 - Epoch: 3, Step: 350/396, Avg Loss: 5.4077, Avg Regression Loss 2.3318, Avg Classification Loss: 3.0759
2021-07-28 07:53:37 - Epoch: 3, Step: 360/396, Avg Loss: 5.9120, Avg Regression Loss 2.8650, Avg Classification Loss: 3.0471
2021-07-28 07:54:03 - Epoch: 3, Step: 370/396, Avg Loss: 4.6566, Avg Regression Loss 1.9109, Avg Classification Loss: 2.7457
2021-07-28 07:54:36 - Epoch: 3, Step: 380/396, Avg Loss: 5.5023, Avg Regression Loss 2.5540, Avg Classification Loss: 2.9482
2021-07-28 07:55:06 - Epoch: 3, Step: 390/396, Avg Loss: 5.6699, Avg Regression Loss 2.3290, Avg Classification Loss: 3.3409
2021-07-28 07:55:36 - Epoch: 3, Validation Loss: 4.0920, Validation Regression Loss 1.5522, Validation Classification Loss: 2.5399
2021-07-28 07:55:36 - Saved model models/mb1-ssd-Epoch-3-Loss-4.092048254880038.pth
2021-07-28 07:55:46 - Epoch: 4, Step: 10/396, Avg Loss: 4.9856, Avg Regression Loss 1.6894, Avg Classification Loss: 3.2962
2021-07-28 07:55:53 - Epoch: 4, Step: 20/396, Avg Loss: 6.0756, Avg Regression Loss 2.6957, Avg Classification Loss: 3.3799
2021-07-28 07:56:01 - Epoch: 4, Step: 30/396, Avg Loss: 5.7992, Avg Regression Loss 2.8040, Avg Classification Loss: 2.9952
2021-07-28 07:56:08 - Epoch: 4, Step: 40/396, Avg Loss: 5.1360, Avg Regression Loss 2.0557, Avg Classification Loss: 3.0803
2021-07-28 07:56:16 - Epoch: 4, Step: 50/396, Avg Loss: 5.4195, Avg Regression Loss 2.2293, Avg Classification Loss: 3.1903
2021-07-28 07:56:24 - Epoch: 4, Step: 60/396, Avg Loss: 5.5907, Avg Regression Loss 2.3405, Avg Classification Loss: 3.2502
2021-07-28 07:56:40 - Epoch: 4, Step: 70/396, Avg Loss: 4.9354, Avg Regression Loss 1.6733, Avg Classification Loss: 3.2621
2021-07-28 07:56:47 - Epoch: 4, Step: 80/396, Avg Loss: 4.6949, Avg Regression Loss 1.9054, Avg Classification Loss: 2.7895
2021-07-28 07:56:55 - Epoch: 4, Step: 90/396, Avg Loss: 6.1598, Avg Regression Loss 2.8803, Avg Classification Loss: 3.2795
2021-07-28 07:57:02 - Epoch: 4, Step: 100/396, Avg Loss: 5.8185, Avg Regression Loss 2.4449, Avg Classification Loss: 3.3736
2021-07-28 07:57:10 - Epoch: 4, Step: 110/396, Avg Loss: 5.6363, Avg Regression Loss 2.5608, Avg Classification Loss: 3.0755
2021-07-28 07:57:18 - Epoch: 4, Step: 120/396, Avg Loss: 6.1035, Avg Regression Loss 2.8065, Avg Classification Loss: 3.2970
2021-07-28 07:57:25 - Epoch: 4, Step: 130/396, Avg Loss: 5.5365, Avg Regression Loss 2.3564, Avg Classification Loss: 3.1801
2021-07-28 07:57:33 - Epoch: 4, Step: 140/396, Avg Loss: 5.3396, Avg Regression Loss 2.4154, Avg Classification Loss: 2.9242
2021-07-28 07:57:40 - Epoch: 4, Step: 150/396, Avg Loss: 5.4072, Avg Regression Loss 2.4542, Avg Classification Loss: 2.9530
2021-07-28 07:57:48 - Epoch: 4, Step: 160/396, Avg Loss: 6.9111, Avg Regression Loss 3.5042, Avg Classification Loss: 3.4069
2021-07-28 07:57:55 - Epoch: 4, Step: 170/396, Avg Loss: 5.4796, Avg Regression Loss 2.4231, Avg Classification Loss: 3.0565
2021-07-28 07:58:03 - Epoch: 4, Step: 180/396, Avg Loss: 5.3044, Avg Regression Loss 2.2866, Avg Classification Loss: 3.0178
2021-07-28 07:58:11 - Epoch: 4, Step: 190/396, Avg Loss: 5.1708, Avg Regression Loss 2.1932, Avg Classification Loss: 2.9777
2021-07-28 07:58:18 - Epoch: 4, Step: 200/396, Avg Loss: 5.6833, Avg Regression Loss 2.3425, Avg Classification Loss: 3.3408
2021-07-28 07:58:25 - Epoch: 4, Step: 210/396, Avg Loss: 5.4765, Avg Regression Loss 2.2105, Avg Classification Loss: 3.2660
2021-07-28 07:58:33 - Epoch: 4, Step: 220/396, Avg Loss: 5.4641, Avg Regression Loss 2.5434, Avg Classification Loss: 2.9208
2021-07-28 07:58:41 - Epoch: 4, Step: 230/396, Avg Loss: 5.3205, Avg Regression Loss 2.3063, Avg Classification Loss: 3.0141
2021-07-28 07:58:48 - Epoch: 4, Step: 240/396, Avg Loss: 5.8850, Avg Regression Loss 2.4593, Avg Classification Loss: 3.4257
2021-07-28 07:58:56 - Epoch: 4, Step: 250/396, Avg Loss: 5.6211, Avg Regression Loss 2.5616, Avg Classification Loss: 3.0595
